"","Year","C1","C2","C3","C4","C5"
"840",2812,0.227131651395158,0.196089286698325,0.257105105529901,0.263769889843113,0.0559040665335121
"841",2813,0.227130908173912,0.196092921055534,0.257107185555787,0.263765678725427,0.0559033064893498
"842",2814,0.227130140204998,0.196096510859168,0.257109286931419,0.263761516760205,0.055902545244218
"843",2815,0.227129347986142,0.196100056350376,0.257111409023254,0.263757403735865,0.0559017829043715
"844",2816,0.227128532010327,0.196103557772278,0.257113551205291,0.263753339437432,0.0559010195746816
"845",2817,0.227127692765804,0.1961070153699,0.257115712859028,0.263749323646634,0.0559002553586431
"846",2818,0.227126830736107,0.19611042939012,0.257117893373424,0.263745356141979,0.0558994903583796
"847",2819,0.227125946400058,0.196113800081595,0.257120092144861,0.263741436698844,0.0558987246746505
"848",2820,0.227125040231785,0.19611712769471,0.257122308577101,0.263737565089556,0.0558979584068571
"849",2821,0.227124112700729,0.19612041248151,0.257124542081246,0.263733741083475,0.0558971916530493
"850",2822,0.227123164271661,0.196123654695645,0.257126792075696,0.263729964447076,0.0558964245099321
"851",2823,0.22712219540469,0.19612685459231,0.257129057986112,0.263726234944026,0.0558956570728721
"852",2824,0.227121206555281,0.196130012428187,0.257131339245368,0.263722552335269,0.055894889435905
"853",2825,0.227120198174267,0.196133128461386,0.257133635293516,0.263718916379099,0.0558941216917417
"854",2826,0.227119170707862,0.196136202951394,0.257135945577738,0.26371532683124,0.055893353931776
"855",2827,0.227118124597678,0.196139236159009,0.25713826955231,0.263711783444922,0.0558925862460911
"856",2828,0.227117060280738,0.196142228346296,0.257140606678551,0.263708285970958,0.0558918187234671
"857",2829,0.227115978189493,0.196145179776524,0.257142956424789,0.263704834157816,0.0558910514513883
"858",2830,0.227114878751835,0.196148090714118,0.257145318266312,0.263701427751695,0.0558902845160502
"859",2831,0.227113762391117,0.196150961424601,0.257147691685327,0.263698066496597,0.0558895180023672
"860",2832,0.227112629526166,0.196153792174546,0.257150076170918,0.2636947501344,0.0558887519939801
"861",2833,0.227111480571301,0.196156583231522,0.257152471218999,0.263691478404925,0.0558879865732632
"862",2834,0.22711031593635,0.196159334864043,0.257154876332272,0.263688251046012,0.0558872218213326
"863",2835,0.227109136026669,0.196162047341519,0.257157291020183,0.263685067793586,0.0558864578180532
"864",2836,0.227107941243156,0.196164720934204,0.257159714798878,0.263681928381725,0.055885694642047
"865",2837,0.227106731982273,0.19616735591315,0.257162147191158,0.263678832542729,0.0558849323707006
"866",2838,0.227105508636061,0.196169952550156,0.257164587726434,0.263675780007185,0.055884171080173
"867",2839,0.227104271592162,0.196172511117723,0.257167035940685,0.263672770504035,0.0558834108454039
"868",2840,0.227103021233834,0.196175031889005,0.25716949137641,0.263669803760639,0.0558826517401211
"869",2841,0.227101757939974,0.196177515137763,0.257171953582584,0.263666879502839,0.0558818938368492
"870",2842,0.227100482085134,0.196179961138321,0.257174422114614,0.263663997455023,0.0558811372069172
